FLIGHT_ID,CALLSIGN,OPERATOR,ICAO_ACTYPE,ADEP,DEST,TAS,RFL,TYPE_OF_TRANSPONDER,Date_Added,RUNWAY,GATE,STACK
21011146,SVF650,SVF,GLF5,EBMB,ESSA,479,410.0,L,2023-11-27,,,
21011147,FIN4PF,FIN,E190,EHAM,EFHK,452,390.0,S,2023-11-27,,,
21011151,RYR8832,RYR,B738,LIBR,EHEH,411,220.0,S,2023-11-27,03,3,
21011165,KLM897,KLM,B772,EHAM,RKSI,456,310.0,L,2023-11-27,,,
21011166,KLM775,KLM,A332,EHAM,TNCM,465,380.0,L,2023-11-27,,,
21011180,WZZ1388,WZZ,A321,EPGD,EHEH,383,380.0,L,2023-11-27,03,6,
21011182,CKK217,CKK,B77L,EHAM,LEZG,488,330.0,L,2023-11-27,,,
21011187,EZY82RT,EZY,A320,EHAM,EGGW,392,240.0,L,2023-11-27,,,
21011188,KLM877,KLM,B772,EHAM,VABB,441,310.0,L,2023-11-27,,,
21011194,TRA42X,TRA,B738,LEVC,EHAM,446,380.0,L,2023-11-27,27,D54,RIVER
21011217,TRA5092,TRA,B738,LGZA,EHAM,438,260.0,L,2023-11-27,27,D48,ARTIP
21011219,TRA5X,TRA,B738,LPPR,EHAM,368,240.0,L,2023-11-27,27,D02,RIVER
21011221,WZZ346,WZZ,A320,EHEH,EVRA,436,370.0,L,2023-11-27,,,
21011226,KLM1870,KLM,B737,EDDS,EHAM,394,240.0,L,2023-11-27,24,C14,RIVER
21011236,RYR6DJ,RYR,B738,LEMD,EHEH,422,340.0,S,2023-11-27,03,3,
21011240,ETH3750,ETH,B77L,EHBK,ZGGG,422,190.0,H,2023-11-27,,,
21011248,TRA862G,TRA,B738,LGAV,EHAM,458,380.0,L,2023-11-27,27,D07,ARTIP
21011256,BZE08A,BZE,C25A,EGCC,EDLV,414,350.0,S,2023-11-27,,,
21011259,AFR17TP,AFR,A320,LFPG,EHAM,362,220.0,H,2023-11-27,27,C07,RIVER
21011268,RYR3KD,RYR,B738,EHEH,LIBR,436,370.0,S,2023-11-27,,,
21011275,TRA5762,TRA,B738,LEGE,EHAM,447,400.0,L,2023-11-27,06,C06,RIVER
21011288,CAI4CQ,CAI,B738,LTAU,EHRD,463,380.0,L,2023-11-27,24,A24,
21011294,KLM88B,KLM,B738,EDDH,EHAM,435,260.0,L,2023-11-27,27,C09,ARTIP
21011298,KLM56W,KLM,E75L,ENBR,EHAM,444,360.0,L,2023-11-27,36C,A44,SUGOL
21011299,KLM748,KLM,B789,SKBO,EHAM,487,230.0,L,2023-11-27,36C,E24,SUGOL
21011314,KLM1010,KLM,E190,EGLL,EHAM,460,230.0,L,2023-11-27,36C,A75,SUGOL
21011316,EJU84EF,EJU,A320,LGKR,EHAM,452,380.0,L,2023-11-27,36R,H04,ARTIP
21011319,WZZ2VG,WZZ,A320,EPPO,EHEH,380,380.0,L,2023-11-27,03,7,
21011329,UAE9752,UAE,B77L,KORD,EHAM,485,330.0,L,2023-11-27,36C,R82,SUGOL
21011331,KLM15P,KLM,B737,EHAM,LFPG,420,280.0,L,2023-11-27,,,
21011333,WZZ108,WZZ,A321,EHEH,EPGD,382,230.0,L,2023-11-27,,,
21011334,TFL571,TFL,B738,EHAM,GCTS,458,350.0,L,2023-11-27,,,
21011335,QTR8204,QTR,B748,EHAM,OTHH,485,350.0,S,2023-11-27,,,
21011341,KLM90Z,KLM,B737,LPPT,EHAM,453,240.0,L,2023-11-27,36R,D51,RIVER
21011343,KLM1652,KLM,B737,LIPZ,EHAM,435,300.0,L,2023-11-27,36R,D41,RIVER
21011344,BRU877,BRU,B738,UMMS,EHAM,452,360.0,L,2023-11-27,27,E07,ARTIP
21011346,UAE9933,UAE,B77L,EHBK,OMDB,413,170.0,L,2023-11-27,,,
21011348,AUI1102,AUI,E190,EHAM,UKBB,433,350.0,S,2023-11-27,,,
21011351,TRA22R,TRA,B738,LGKO,EHAM,448,400.0,L,2023-11-27,27,D44,ARTIP
21011352,SON001,SON,CL60,EGSS,EHAM,382,210.0,S,2023-11-27,,GL,SUGOL
21011360,TRA55E,TRA,B738,EHAM,LFMN,447,350.0,L,2023-11-27,,,
21011388,KLM871,KLM,B772,EHAM,VIDP,470,370.0,L,2023-11-27,,,
21011391,WZZ3815,WZZ,A320,LQTZ,EHEH,449,380.0,L,2023-11-27,03,10,
21011397,WZZ476,WZZ,A320,EYVI,EHEH,380,380.0,L,2023-11-27,03,6,
21011408,WZZ3301,WZZ,A321,EPWA,EHEH,384,380.0,L,2023-11-27,03,8,
21011410,TFL292P,TFL,B738,LGPZ,EHAM,443,400.0,L,2023-11-27,36R,B35,ARTIP
21011413,RYR9SQ,RYR,B738,EHEH,LEMD,431,330.0,S,2023-11-27,,,
21011426,JME306A,JME,E55P,EHAM,EPWA,425,370.0,H,2023-11-27,,,
21011429,WZZ2914,WZZ,A320,EHEH,LHDC,370,230.0,L,2023-11-27,,,
21011440,WZZ924,WZZ,A321,EYKA,EHEH,381,380.0,L,2023-11-27,03,2,
21011441,TFL7652,TFL,B788,RPLL,EHAM,491,380.0,L,2023-11-27,36R,G07,ARTIP
21011447,EZY57WY,EZY,A320,EGGW,EHAM,460,230.0,L,2023-11-27,36R,H01,SUGOL
21011457,KLM92N,KLM,B738,LEVC,EHAM,455,360.0,L,2023-11-27,36R,C06,RIVER
21011465,CAI8H,CAI,B738,EHRD,LTAU,446,350.0,L,2023-11-27,,,
21011471,SXI2029,SXI,E170,EGCC,EHBK,363,190.0,H,2023-11-27,03,C2,
21011480,WZZ1382,WZZ,A320,EHEH,EYVI,371,230.0,L,2023-11-27,,,
21011481,WZZ1415,WZZ,A320,EHEH,LQTZ,440,350.0,L,2023-11-27,,,
21011483,KLM1019,KLM,E190,EHAM,EGLL,388,240.0,H,2023-11-27,,,
21011487,HNL31A,HNL,A139,EHPG,EHKD,140,30.0,E,2023-11-27,21,,
21011489,NAF22,NAF,C130,EKYT,EHEH,304,260.0,L,2023-11-27,03,,
21011491,GAC286C,GAC,C510,EHAM,LEBL,320,390.0,S,2023-11-27,,,
21011492,AFR85QP,AFR,A320,EHAM,LFPG,402,270.0,H,2023-11-27,,,
21011499,PCT905,PCT,D228,ETMN,ETMN,160,0.0,S,2023-11-27,,,
21011508,SPG967,SPG,E55P,EHAM,EDJA,426,370.0,S,2023-11-27,,,
21011513,WZZ32,WZZ,A321,EHEH,EPWA,383,230.0,L,2023-11-27,,,
21011514,TRA1527,TRA,B738,LGKP,EHAM,453,260.0,L,2023-11-27,36R,C12,ARTIP
21011516,KLM72Y,KLM,B772,MMMX,EHAM,485,360.0,L,2023-11-27,36R,E22,SUGOL
21011518,TRA5908,TRA,B738,LGIR,EHEH,454,220.0,L,2023-11-27,03,8,
21011519,WZZ4305,WZZ,A320,LRCL,EHEH,445,280.0,L,2023-11-27,03,9,
21011523,TRA56F,TRA,B738,EHAM,GCLA,449,380.0,L,2023-11-27,,,
21011524,DAL259,DAL,B763,EHAM,KBOS,457,380.0,L,2023-11-27,,,
21011529,ABW177,ABW,B748,UNKL,EHAM,494,340.0,L,2023-11-27,36R,S77,ARTIP
21011532,SON001,SON,CL60,EHAM,LEIB,462,390.0,S,2023-11-27,,,
21011535,TRA90Y,TRA,B738,LYBE,EHAM,453,260.0,L,2023-11-27,36R,E04,ARTIP
21011536,TRA77G,TRA,B738,LEMH,EHAM,414,320.0,L,2023-11-27,36R,C10,RIVER
21011538,WZZ99,WZZ,A321,EHEH,EPKT,381,230.0,L,2023-11-27,,,
21011550,SXS7K,SXS,B738,EHAM,LTAU,445,370.0,S,2023-11-27,,,
21011557,TRA522A,TRA,B738,GCLP,EHAM,451,400.0,L,2023-11-27,36R,D48,RIVER
21011558,AZU9711,AZU,A339,ZSPD,EHAM,498,302.0,L,2023-11-27,36R,S68,ARTIP
21011560,BRU878,BRU,B738,EHAM,UMMS,451,290.0,L,2023-11-27,,,
21011563,TFL505,TFL,B738,EHAM,GCLP,462,330.0,L,2023-11-27,,,
21011577,SPG967,SPG,E55P,EDJA,EHAM,428,320.0,S,2023-11-27,36R,GL,ARTIP
21011583,RWL2435,RWL,P28R,ETNG,EDLN,120,50.0,S,2023-11-27,,,
21011593,EZY98FN,EZY,A320,EHAM,EGGW,391,240.0,L,2023-11-27,,,
21011598,ZXP01,ZXP,EC35,EHVK,EHAM,120,0.0,S,2023-11-27,04,HG0,
21011601,KLM16P,KLM,B737,LFPG,EHAM,414,280.0,L,2023-11-27,36R,B17,RIVER
21011605,TRA6783,TRA,B738,EHRD,LGKR,444,390.0,L,2023-11-27,,,
21011607,TRA6975,TRA,B738,EHEH,LEPA,444,370.0,L,2023-11-27,,,
21011610,TRA42U,TRA,B738,LDSP,EHRD,377,200.0,L,2023-11-27,24,B1,
21011613,WZZ5892,WZZ,A320,EHEH,LRCL,368,230.0,L,2023-11-27,,,
21011630,TRA5689,TRA,B737,EHRD,LEIB,435,370.0,L,2023-11-27,,,
21011633,KLM69A,KLM,B737,EHAM,LIRF,464,410.0,L,2023-11-27,,,
21011634,KLM166,KLM,B78X,EHAM,KATL,488,360.0,L,2023-11-27,,,
21011662,TRA33Q,TRA,B738,EHAM,LGRP,445,370.0,L,2023-11-27,,,
21011663,TRA21X,TRA,B738,GCTS,EHEH,450,400.0,L,2023-11-27,03,7,
21011671,ETH3640,ETH,B77L,EBBR,ENGM,480,350.0,H,2023-11-27,,,
21011674,UAE9752,UAE,B77L,EHAM,ENGM,477,370.0,L,2023-11-27,,,
21011678,NHX05F,NHX,EC55,EHMZ,EBOS,130,0.0,S,2023-11-27,,,
21011699,SXS9ZF,SXS,B738,LTAN,EHAM,449,400.0,S,2023-11-27,36R,G04,ARTIP
21011707,BOH713,BOH,C56X,EFRO,EBBR,403,410.0,L,2023-11-27,,,
21011716,TRA37M,TRA,B738,EHAM,LPFR,442,370.0,L,2023-11-27,,,
21011719,AFR11FX,AFR,A320,LFPG,EHAM,357,220.0,H,2023-11-27,36R,C09,RIVER
21011720,CTN4450,CTN,A319,LDZA,EHAM,464,380.0,L,2023-11-27,36R,D16,ARTIP
21011722,KLM886,KLM,B744,VTBS,EHAM,490,320.0,L,2023-11-27,36R,E75,ARTIP
21011724,TRA13E,TRA,B738,LEBL,EHAM,451,400.0,L,2023-11-27,36R,C13,RIVER
21011725,DLH2KH,DLH,A320,EDDF,EHAM,387,240.0,H,2023-11-27,36R,B15,ARTIP
21011729,NAF022,NAF,C130,EKYT,EHEH,350,260.0,S,2023-11-27,03,,
21011746,LCO1506,LCO,B763,KMIA,EHAM,460,330.0,L,2023-11-27,36R,S84,SUGOL
21011752,OOH52,OOH,PNR2,EHTX,EBLE,110,0.0,S,2023-11-27,,,
21011753,BBX01C,BBX,A189,EHFZ,EHKD,140,30.0,S,2023-11-27,21,,
21011757,TRA11P,TRA,B738,EHRD,LDDU,446,390.0,L,2023-11-27,,,
21011758,STQ99B,STQ,BE20,EHGG,EDDK,259,230.0,S,2023-11-27,,,
21011761,TRA6337,TRA,B738,EHAM,LEVC,443,370.0,L,2023-11-27,,,
21011764,KLM1020,KLM,E190,EGLL,EHAM,460,230.0,H,2023-11-27,36R,A61,SUGOL
21011780,GAC745B,GAC,C510,EGTK,EHAM,340,290.0,S,2023-11-27,04,GL,SUGOL
21011784,KAL925,KAL,B789,RKSI,EHAM,511,320.0,L,2023-11-27,36R,F04,ARTIP
21011789,XRO303,XRO,C680,EHAM,LEMD,445,390.0,S,2023-11-27,,,
21011794,VKA102,VKA,AN26,EGPK,LKMT,230,200.0,L,2023-11-27,,,
21011798,SXS8V,SXS,B738,LTAC,EHAM,453,400.0,S,2023-11-27,36R,G02,ARTIP
21011802,YZR7411,YZR,B744,ZHCC,EHAM,494,360.0,L,2023-11-27,36R,S94,ARTIP
21011816,IMX602F,IMX,AT72,EGBB,ESMS,265,150.0,S,2023-11-27,,,
21011830,TRA643L,TRA,B737,EHRD,LIRZ,448,410.0,L,2023-11-27,,,
21011831,TAP2886,TAP,E190,LPPT,EHAM,457,230.0,L,2023-11-27,36R,C14,RIVER
21011835,TRA48B,TRA,B738,LIBD,EHAM,417,260.0,L,2023-11-27,36R,C18,ARTIP
21011845,CTN4451,CTN,A319,EHAM,LDZA,459,390.0,L,2023-11-27,,,
21011847,CAO1024,CAO,B77L,EHAM,ZSPD,495,310.0,L,2023-11-27,,,
21011848,REN73X,REN,CL30,EHAM,LEIB,473,410.0,L,2023-11-27,,,
21011849,SPG969,SPG,E55P,EHAM,EGCC,434,320.0,S,2023-11-27,,,
21011850,AOJ71H,AOJ,C750,LSGG,EHAM,506,380.0,E,2023-11-27,36R,GL,RIVER
21011857,LCO1506,LCO,B763,EHAM,EDDF,375,230.0,L,2023-11-27,,,
21011864,TRA12T,TRA,B738,EHAM,LEMG,444,370.0,L,2023-11-27,,,
21011865,SXS35J,SXS,B738,EHAM,LTAN,441,370.0,S,2023-11-27,,,
21011875,TRA44A,TRA,B738,LGTS,EHAM,456,260.0,L,2023-11-27,36R,D52,ARTIP
21011880,UAE9962,UAE,B77L,EHBK,OMDB,413,170.0,L,2023-11-27,,,
21011881,AFR11UZ,AFR,A320,EHAM,LFPG,396,270.0,H,2023-11-27,,,
21011883,SRN122,SRN,SF34,EGBB,EPKT,260,210.0,S,2023-11-27,,,
21011897,TRA22N,TRA,B738,EHRD,LEAL,448,370.0,L,2023-11-27,,,
21011901,KLM857,KLM,B77W,EHAM,RKSI,480,350.0,L,2023-11-27,,,
21011905,GAC523E,GAC,C510,EHAM,EGBJ,334,240.0,S,2023-11-27,,,
21011924,FYG42S,FYG,FA8X,LIRA,EHAM,489,400.0,L,2023-11-27,04,GL,RIVER
21011928,TRA15G,TRA,B738,EHAM,LEIB,437,350.0,L,2023-11-27,,,
21011930,TRA52U,TRA,B738,EHAM,LIRP,443,370.0,L,2023-11-27,,,
21011931,KLM7901,KLM,TB20,EHGG,EHGG,120,30.0,S,2023-11-27,23,,
21011934,TFL7368,TFL,B738,GVNP,EHAM,460,350.0,L,2023-11-27,36R,E04,RIVER
21011938,NJE613G,NJE,C68A,EGLC,EHAM,440,210.0,L,2023-11-27,04,GL,SUGOL
21011942,TAP2887,TAP,E190,EHAM,LPPT,450,370.0,L,2023-11-27,,,
21011971,EJU89CX,EJU,A320,LEAL,EHAM,446,380.0,L,2023-11-27,36R,D10,RIVER
21011989,OOH93,OOH,EFOX,EHMZ,EBBT,85,0.0,S,2023-11-27,,,
21011990,TRA73W,TRA,B738,LEPA,EHAM,450,400.0,L,2023-11-27,36R,D48,RIVER
21011992,NJE782R,NJE,CL35,LFOZ,EHAM,420,190.0,H,2023-11-27,36R,GL,RIVER
21012002,SHE49D,SHE,FA8X,ORMM,EHRD,459,430.0,L,2023-11-27,24,JA,
21012006,TRA27F,TRA,B737,LEIB,EHRD,444,400.0,L,2023-11-27,24,B1,
21012009,KAL926,KAL,B789,EHAM,RKSI,488,350.0,L,2023-11-27,,,
21012011,KLM507,KLM,B77W,HKJK,EHAM,485,360.0,L,2023-11-27,18R,F04,ARTIP
21012013,REN73X,REN,CL30,EGKB,EHAM,414,210.0,L,2023-11-27,,,SUGOL
21012014,DLH6PW,DLH,A319,EDDF,EHAM,394,240.0,H,2023-11-27,18R,B15,ARTIP
21012016,SVA942,SVA,B744,EHBK,LTFM,437,190.0,L,2023-11-27,,,
21012023,VJT938,VJT,GLEX,LDSP,EHAM,479,430.0,L,2023-11-27,22,GL,ARTIP
21012027,FYG24S,FYG,FA8X,EHAM,EBAW,295,120.0,L,2023-11-27,,,
21012033,QTR8187,QTR,B77L,EHBK,KJFK,487,320.0,S,2023-11-27,,,
21012034,TRA1F,TRA,B738,LDDU,EHRD,452,400.0,L,2023-11-27,24,C2,
21012040,TRA76H,TRA,B738,LEIB,EHEH,451,380.0,L,2023-11-27,03,,
21012049,TFL572,TFL,B738,GCTS,EHAM,461,360.0,L,2023-11-27,18C,B31,RIVER
21012052,TRA16W,TRA,B738,GCRR,EHEH,448,400.0,L,2023-11-27,03,,
21012055,TRA1583,TRA,B738,LGKF,EHAM,450,260.0,L,2023-11-27,18C,D47,ARTIP
21012058,KLM590,KLM,B789,DNMM,EHAM,488,370.0,L,2023-11-27,18C,E07,RIVER
21012059,CND1214,CND,B738,LBBG,EHAM,457,360.0,L,2023-11-27,18C,D04,ARTIP
21012061,TRA43Z,TRA,B738,LEAL,EHAM,449,400.0,L,2023-11-27,18C,C14,RIVER
21012064,TRA6L,TRA,B738,GCFV,EHAM,448,400.0,L,2023-11-27,18C,C13,RIVER
21012068,TRA76M,TRA,B738,LGIR,EHAM,451,260.0,L,2023-11-27,18C,D51,ARTIP
21012078,TRA5T,TRA,B738,GCLA,EHAM,445,400.0,L,2023-11-27,06,D48,RIVER
21012081,TRA6142,TRA,B738,LEAL,EHAM,449,400.0,L,2023-11-27,06,C10,RIVER
21012083,TFL4HG,TFL,B738,GCLP,EHAM,461,340.0,L,2023-11-27,06,B31,RIVER
21012085,TRA73L,TRA,B738,LEIB,EHAM,451,380.0,L,2023-11-27,06,B27,RIVER
21012089,FTL822,FTL,SW4,LKTB,EGGP,245,240.0,S,2023-11-27,,,
21012090,QTR8023,QTR,B77L,EBLG,ENGM,477,410.0,S,2023-11-27,,,
21012098,ICE750,ICE,B752,BIKF,EBLG,300,190.0,S,2023-11-27,,,
21012109,DAL46,DAL,A333,KJFK,EHAM,470,410.0,L,2023-11-27,06,E08,SUGOL
21012111,TRA42G,TRA,B738,EHAM,LPFR,445,390.0,L,2023-11-27,,,
21012113,KLM888,KLM,B789,VTBS,EHAM,493,320.0,L,2023-11-27,06,F09,ARTIP
21012114,TRA66U,TRA,B737,EHAM,LEGE,438,390.0,L,2023-11-27,,,
21012115,TRA9J,TRA,B738,EHAM,LGZA,440,370.0,L,2023-11-27,,,
21012116,TRA33Z,TRA,B738,EHAM,LEPA,446,390.0,L,2023-11-27,,,
21012120,KLM876,KLM,B789,VTBS,EHAM,493,360.0,L,2023-11-27,06,E22,ARTIP
21012121,KLM764,KLM,B772,SEQM,EHAM,485,390.0,L,2023-11-27,06,F05,SUGOL
21012127,TRA7X,TRA,B738,EHAM,LGPZ,442,370.0,L,2023-11-27,,,
21012128,KLM736,KLM,B789,TNCC,EHAM,487,430.0,L,2023-11-27,06,E17,SUGOL
21012129,TRA70L,TRA,B738,EHAM,LGTS,443,370.0,L,2023-11-27,,,
21012131,TRA27K,TRA,B738,EHAM,LPPR,452,410.0,L,2023-11-27,,,
21012134,TRA23P,TRA,B738,EHAM,LGIR,443,370.0,L,2023-11-27,,,
21012138,TFL245,TFL,B738,EHAM,LGIR,444,350.0,L,2023-11-27,,,
21012141,EWG3GU,EWG,A320,EDDH,EHAM,434,260.0,H,2023-11-27,06,B35,ARTIP
21012143,KZR903,KZR,A21N,UATG,EHAM,454,360.0,L,2023-11-27,36R,E04,ARTIP
21012144,UAE9743,UAE,B77W,HKJK,EHAM,496,360.0,L,2023-11-27,06,R74,ARTIP
21012145,TRA49E,TRA,B738,EHAM,LEMG,446,370.0,L,2023-11-27,,,
21012147,TRA6697,TRA,B737,EHRD,LDZD,443,410.0,L,2023-11-27,,,
21012148,TRA39V,TRA,B738,EHRD,LIBR,451,410.0,L,2023-11-27,,,
21012152,EJU86LY,EJU,A320,EHAM,LEMG,442,370.0,L,2023-11-27,,,
21012156,TRA67B,TRA,B738,EHEH,LEBL,443,390.0,L,2023-11-27,,,
21012157,TRA53W,TRA,B738,EHEH,LEIB,442,370.0,L,2023-11-27,,,
21012160,NHX05A,NHX,EC55,EBOS,EBOS,140,0.0,S,2023-11-27,,,
21012161,KLM646,KLM,B78X,KJFK,EHAM,487,370.0,L,2023-11-27,06,E19,SUGOL
21012164,KLM30T,KLM,B738,ENZV,EHAM,457,390.0,L,2023-11-27,36R,D02,ARTIP
21012167,DAL134,DAL,A359,KDTW,EHAM,470,350.0,L,2023-11-27,06,E18,SUGOL
21012172,EJU7989,EJU,A320,EHAM,LGRP,440,370.0,L,2023-11-27,,,
21012173,EJU98ME,EJU,A320,EHAM,LEPA,442,370.0,L,2023-11-27,,,
21012176,KLM878,KLM,B772,VABB,EHAM,487,360.0,L,2023-11-27,36R,F07,ARTIP
21012177,TRA30Q,TRA,B738,EHRD,LPFR,432,330.0,L,2023-11-27,,,
21012178,DAL72,DAL,A333,KATL,EHAM,470,370.0,L,2023-11-27,06,E02,SUGOL
21012179,SRN148,SRN,SF34,EPKT,EGBB,258,220.0,S,2023-11-27,,,
21012181,KLM86,KLM,B78X,CYYZ,EHAM,487,390.0,L,2023-11-27,06,F06,SUGOL
21012184,TRA79K,TRA,B738,EHEH,LGAV,376,230.0,L,2023-11-27,,,
21012190,DLH3VV,DLH,CRJ9,EDDM,EHAM,453,320.0,H,2023-11-27,36R,B27,ARTIP
21012193,KLM872,KLM,B772,VIDP,EHAM,492,260.0,L,2023-11-27,36R,F03,ARTIP
21012194,KLM1596,KLM,B737,LIRF,EHAM,454,400.0,L,2023-11-27,36R,C13,ARTIP
21012195,AFR12JB,AFR,A318,LFPG,EHAM,360,220.0,H,2023-11-27,06,C07,RIVER
21012199,KLM22A,KLM,B737,LEMD,EHAM,452,240.0,L,2023-11-27,06,B15,RIVER
21012201,KLM64J,KLM,B737,EGPH,EHAM,450,410.0,L,2023-11-27,06,D04,SUGOL
21012202,RCH664,RCH,C130,EGAA,ETAR,300,230.0,S,2023-11-27,,,
21012204,TRA89H,TRA,B737,EHRD,LEAM,415,330.0,L,2023-11-27,,,
21012206,KLM1164,KLM,E190,EFHK,EHAM,460,260.0,H,2023-11-27,36R,A65,ARTIP
21012208,RCH270,RCH,C130,EGAA,ETAR,300,230.0,S,2023-11-27,,,
21012209,WZZ985,WZZ,A321,LBSF,EHEH,458,380.0,L,2023-11-27,21,S10,
21012210,WZZ65,WZZ,A321,LROP,EHEH,454,360.0,L,2023-11-27,21,S8,
21012211,CSN487,CSN,B77L,ZUCK,EHAM,490,276.0,L,2023-11-27,06,R82,ARTIP
21012212,ICE751,ICE,B752,EBLG,BIKF,451,360.0,L,2023-11-27,,,
21012214,KLM18S,KLM,E190,LEBL,EHAM,456,400.0,H,2023-11-27,06,B32,RIVER
21012215,CSA8TA,CSA,A319,LKPR,EHAM,456,380.0,H,2023-11-27,36R,B23,ARTIP
21012217,YZR7406,YZR,B744,EHAM,UUDD,420,270.0,L,2023-11-27,,,
21012222,AFR18YR,AFR,A320,LFML,EHAM,443,380.0,H,2023-11-27,06,C11,RIVER
21012223,RYR9123,RYR,B738,LEGE,EHEH,445,380.0,S,2023-11-27,21,S2,
21012224,WZZ98,WZZ,A320,LHBP,EHEH,448,360.0,L,2023-11-27,03,S7,
21012225,KLM72Z,KLM,B737,EGPF,EHAM,450,250.0,L,2023-11-27,06,D28,SUGOL
21012228,DLH7A,DLH,A319,EHAM,EDDF,409,330.0,H,2023-11-27,,,
21012229,EWG9JU,EWG,A320,EHAM,EDDH,399,230.0,H,2023-11-27,,,
21012232,AOJ71H,AOJ,C750,EHAM,UWKD,504,410.0,E,2023-11-27,,,
21012234,FIN52V,FIN,E190,EFHK,EBBR,458,390.0,S,2023-11-27,,,
21012238,WZZ1A,WZZ,A320,EPKT,EHEH,393,380.0,L,2023-11-27,21,S6,
21012239,LZB461,LZB,A319,LBSF,EHAM,461,380.0,L,2023-11-27,06,D26,ARTIP
21012240,RYR31BC,RYR,B738,EIDW,EHAM,450,370.0,S,2023-11-27,06,H04,SUGOL
21012243,UAL2786,UAL,B788,KIAH,EHAM,487,410.0,L,2023-11-27,06,J85,SUGOL
21012247,KLM40E,KLM,E190,EFHK,EHAM,462,400.0,H,2023-11-27,06,A45,ARTIP
21012248,EZY24CT,EZY,A320,EGGD,EHAM,460,230.0,L,2023-11-27,06,H01,SUGOL
21012250,DLH4HH,DLH,A20N,EDDF,EHAM,365,240.0,H,2023-11-27,06,B17,ARTIP
21012251,KLM1007,KLM,E190,EHAM,EGLL,388,240.0,H,2023-11-27,,,
21012252,VLG83KQ,VLG,A20N,LEBL,EHAM,444,180.0,S,2023-11-27,06,B27,RIVER
21012257,THY4KU,THY,B77W,LTFM,EHAM,493,360.0,L,2023-11-27,06,G09,ARTIP
21012259,HSO41A,HSO,A139,EDWE,EDWE,140,30.0,S,2023-11-27,,,
21012260,WZZ8865,WZZ,A321,EHEH,LROP,377,230.0,L,2023-11-27,,,
21012262,DLH5CH,DLH,CRJ9,EHAM,EDDM,440,370.0,H,2023-11-27,,,
21012263,WZZ144,WZZ,A321,EHEH,LBSF,383,230.0,L,2023-11-27,,,
21012267,TRA12R,TRA,B738,EHAM,LEZL,446,390.0,L,2023-11-27,,,
21012275,QTR9YU,QTR,B748,OTHH,EHAM,486,180.0,S,2023-11-27,06,S87,ARTIP
21012276,WZZ9885,WZZ,A320,LWSK,EHEH,449,380.0,L,2023-11-27,03,S10,
21012277,WZZ1SU,WZZ,A320,LYBE,EHEH,445,380.0,L,2023-11-27,03,S8,
21012280,RYR6FR,RYR,B738,EGCC,EDDK,401,330.0,S,2023-11-27,,,
21012282,RYR4FB,RYR,B738,EHEH,LEGE,428,330.0,S,2023-11-27,,,
21012283,KLM1351,KLM,B737,EHAM,LKPR,442,390.0,L,2023-11-27,,,
21012284,KLM587,KLM,B772,EHAM,DNMM,469,370.0,L,2023-11-27,,,
21012287,WZZ20PL,WZZ,A320,EHEH,LHBP,373,230.0,L,2023-11-27,,,
21012288,KLM1711,KLM,B738,EHAM,LPPR,450,390.0,L,2023-11-27,,,
21012302,KLM19K,KLM,B737,EHAM,ESSA,454,410.0,L,2023-11-27,,,
21012308,CSA617,CSA,A319,EHAM,LKPR,455,390.0,H,2023-11-27,,,
21012310,WZZ99,WZZ,A320,EHEH,EPKT,370,230.0,L,2023-11-27,,,
21012326,KLM1495,KLM,B738,EHAM,LEIB,448,370.0,L,2023-11-27,,,
21012327,AFR124M,AFR,A318,EHAM,LFPG,419,350.0,H,2023-11-27,,,
21012331,KLM1049,KLM,E75L,EHAM,EGGD,382,280.0,L,2023-11-27,,,
21012332,KLM85A,KLM,B737,EHAM,EPWA,444,390.0,L,2023-11-27,,,
21012333,KLM61A,KLM,E75L,EHAM,EBBR,325,150.0,L,2023-11-27,,,
21012334,KLM91J,KLM,E190,EHAM,EDDS,403,310.0,H,2023-11-27,,,
21012344,KLM51Z,KLM,E190,EHAM,ENBR,451,390.0,H,2023-11-27,,,
21012349,EZY2157,EZY,A20N,EGGW,EHAM,460,230.0,L,2023-11-27,06,H02,SUGOL
21012353,AFR180T,AFR,A320,EHAM,LFML,433,350.0,H,2023-11-27,,,
21012356,KLM73D,KLM,B737,EHAM,LEMD,447,390.0,L,2023-11-27,,,
21012358,WZZ3769,WZZ,A320,EHEH,LWSK,370,230.0,L,2023-11-27,,,
21012359,EZY74TU,EZY,A320,EHAM,EGGD,407,280.0,L,2023-11-27,,,
21012360,WZZ13,WZZ,A320,EHEH,LYBE,361,230.0,L,2023-11-27,,,
21012362,RYR256R,RYR,B738,LPFR,EHEH,442,340.0,S,2023-11-27,03,S2,
21012363,RYR5UK,RYR,B738,LICC,EHEH,404,300.0,S,2023-11-27,03,S6,
21012366,KLM89C,KLM,B737,EHAM,EDDM,445,390.0,L,2023-11-27,,,
21012367,RYR8NC,RYR,B738,EHAM,EIDW,442,380.0,S,2023-11-27,,,
21012370,KLM1631,KLM,E75L,EHAM,LIMC,408,370.0,L,2023-11-27,,,
21012381,KLM9867,KLM,B737,EHAM,EGSH,379,200.0,L,2023-11-27,,,
21012383,KLM775,KLM,A332,TNCA,EHAM,470,410.0,L,2023-11-27,06,E24,SUGOL
21012384,KLM95A,KLM,B737,EHAM,LFLL,452,410.0,L,2023-11-27,,,
